,date,message
938,2013-11-08 22:20:21,"t really bothers me when people wear shirts/jackets from other schools. I mean its fine if you already own them, just don't wear them on campus."
939,2013-11-08 22:08:23,"EY! I come to this page to see some dirty, disturbing, grotesque confessions, not some shoutout to the people y'all wanna fuck. guys, this isn't the UC berkeley MIsseD CONNECTIONS. Tired of reading all the racist/horny 18yo freshmen writing smut."
940,2013-11-08 22:01:25,"'ve never had a boyfriend. I'm so tried of hearing ""you're pretty, you're great, but"". I started seeing this wonderful guy, but he ended things. I'm at the point where I'm so freaking done with being single, but I've also afraid of trying to pursue something because I don't want to hear ""you're great, but"". I don't know how to get attention from guys with having hook-ups. I don't want more hook-ups, I want to date someone."
941,2013-11-08 22:45:26,"love no shave november, I love guys with beards AND it's for a good cause too... :3 
but is it true that girls who participate in no shave november will also participate in no D december?"
942,2013-11-08 22:30:30,"'m like in love with the SM dude at unit 2, Chance<333 His mysteriousness is too much that sometimes it makes me feel intimidated to talk to him though :/"
943,2013-11-08 19:30:31,here's a fucking annoying idiot blasting shitty beats when everyone else around him is obviously trying to get some work done. Some people actually have midterms to study for! GTFO and find a music room instead and stop bothering people in the study rooms!!!!
944,2013-11-08 19:11:32,"y love for this school is unconditional. I grew up in a Latino/Hispanic community, and being introduced to such diversity has really opened my mind. I've learned to interact with so many people of different backgrounds and I can honestly say it's one of the most interesting experiences I have ever came across in my life.Point is, I'm loving this school and the people in it. This University was my first choice since 9th grade, and I can assure that I will give it my 110% to make my school and family proud, as a MCB/Pre-med major, but most importantly, as a BEAR! We Latinos/Hispanics are one of the most humble and generous races. We work really hard to gain respect from everyone. Trust me, I've been to work with my dad(he does flooring), and I don't know how he can handle it.Waking up at 4 a.m. every day, being on your knees the whole time and lifting heavy roles of carpet and heavy boxes of tiles is truly a b@#$%. But what sucks even more is the salary he's receiving that isn't worth doing the labor work for. But he still does it. To provide for his family. And this goes to many other races as well that face different struggles, but don't gain the respect they deserve. That includes asians, caucasians, african/african americans, native americans, etc. Well have a great evening everyone. Do your best in all your classes. I know it can be really tough at some points, but just keep in thought that its freaking hard but not impossible. Much love to all my fellow BEARS.

Sincerely, 
The mysterious Mexican American guy. lol.

P.S. All is well."
945,2013-11-08 19:28:33,o one knows this but I am truly a man..I have tried my hardest to disguise myself as a women these past 3 years and everybody at cal thinks I'm a cute tall white girl..little do they know..
946,2013-11-08 19:59:34,"o the Ariel-looking girl in Ehrman:
Y U such a violent drunk? You actually took my lamp and threw it out the window"
947,2013-11-08 19:53:37,"o all yall with yo love issues and shit, just go for it! College is too short to wonder ""what if"" and if it doesn't work out, Berkeley is big enough that you'll likely not need to see them again AND because it's so big you'll be able to find someone new as well! Do you really think you'll have another opportunity like college to meet this many new people?

Just remember: Someone out there is looking for you just as hard as you're looking for them

Good luck! Luh yall"
948,2013-11-08 19:47:43,"o the Indian pledging delta chi,

Your dick size definitely doesn't make up for your shitty personality. 

Sincerely,
Go fuck yourself"
949,2013-11-08 19:46:44,"elen Cai, you are one of the cutest Asian girls I have ever seen at Berkeley. I have seen you at Haas and other various places around campus a few times but all of those times I have either been with my friends or you have been with your friends. If only I could get you alone I would tell you how beautiful you are and that you look like an Asian version of Pocahontas and I would be your John Smith any day."
950,2013-11-08 19:39:45,hate all these fucking kiss asses that just have to ask every stupid question that pops into their head just to try and impress the GSI. Think before you waste everyone's time and make yourself look like an idiot.
951,2013-11-08 19:30:46,"o Evan Barr on the track team i think?
1. Are you single
2. Are you into black girls

You are such a beautiful man hahahahaha"
952,2013-11-08 19:22:47,"know this question is touchable but I am curious about this, so sorry if it hurt your feeling. Are all people in LGBT frat/sorority gay, queer and lesbian at all or just part of them. I ask because I am just curious and I have friends, who are gay and lesbian, but they are active in their own ways"
953,2013-11-08 19:07:48,arred J Boone DAMN PLEASE CURE MY JUNGLE FEVER
954,2013-11-08 19:02:49,"ne of the main reasons why I haven't entered the dating game is that I can't find any time to allocate into being a good partner. I find myself to be somewhat of a romantic, so any casual relationships, fwb, etc just do not work out for me. When I imagine myself with a soul mate, I always picture myself spending a great amount of time loving and caring for my significant other. But with all the workload and responsibilities given to me by school and life, respectively, I don't think that I am ready for a relationship yet."
955,2013-11-08 19:57:50,"swear the people who play basketball in front of Cunningham after quiet hours are fucking annoying. It is obvious that you're trying to impress your girl, but dude, don't be a dick to your neighbors."
956,2013-11-08 19:51:53,'m sad that monday is a holiday because it prevents me from getting work done.
957,2013-11-08 19:46:56,love watching you kiss him knowing he went down on me last night. You don't have the slightest clue. How's it taste?
958,2013-11-08 19:15:57,was walking out of class when I saw this fine specimen. Her hair was hella silky as it blew across her face. Her body looked so touchable as she dashed across campus. Is is possible to be obsessed with her so quickly? I want to tap that squirrel.
959,2013-11-08 16:44:10,o Nick who makes the wraps in Pete's Coffee. You can wrap me up anytime you want babe.
960,2013-11-08 16:23:11,"miss Chancellor Dirks' unibrow.
</3"
961,2013-11-08 16:47:12,"love Berkeley. I grew up poor, and with so many disadvantages (does that word even hold any value anymore), they would make your heartache, luckily mine doesn't anymore. 

Berkeley, has opened me to a world where I interact with the rich, the 'cultured', the 'well-traveled' I even fucked a Stanford professor the other day, instead of a dead-beat gangster back in my hometown. and unlike that rich girl/guy from previous posts I AM NOT EATING RAMEN ANYMORE! 

What I am really trying to say is thank you Berkeley for the opportunity to find value in myself. This goes to that asshole from previous posts, I feel sorry for you, you must be under so much stress, your psyche is fucked, you must be so confused but appear to have it together because of your 'major' hope you find peace. 

Chican@/ or any other major that ends in studies - keep going, I am sure you are finding value in your education. 

In conclusion, thank you, thank you thank you. God bless the UC and God bless the people surviving their struggles everyday. THANK YOU."
962,2013-11-08 16:00:14,"have an infatuation with a womanizer and knowing this doesn't make me any wiser. He remembers me every time we come across each other and shines a smile that takes forever to recover. I dread the moment he wraps his arm around me because my brain will scream silently to leave my stupid heart be. For 15 minutes you pretend you're completely mine only to wrap yourself with another girl each time. Your dangerous kisses I desperately avoid but my stupid heart gets scared of you being annoyed. Annoyed by a screaming brain of consciousness that attempts to get rid of my stupid heart's tolerance.

Stupid stupid heart, can't you ever listen anything smart?"
963,2013-11-08 16:46:15,"o the mixed-looking girl in my GPP 115 lecture wearing a denim shirt today - I'd love to ""Channing all over your Tatum"" (Jamie Foxx voice)"
964,2013-11-08 16:37:16,"o you’re in my chem 1a discussion and I just found out that you’re also in bioe 24 with me. Honestly, you are the only reason I still go to class, but why won’t you talk to me? I see you looking at me sometimes (at least I think I do), and I put in extra effort to look especially cute when I know I’m going to see you. Please talk to me, I think you’re attractive, and we both live in unit 1, so maybe we could get together some time to study ;)."
965,2013-11-08 16:26:17,"s difficult as all majors may be, there are clearly some fields of study that have done more for the advancement of humanity than others have.  What you're doing here may be difficult, but not all difficult things are worth doing—and not just for your own sake."
966,2013-11-08 16:09:19,o the girl who is always sitting with the guy playing the guitar at foothill. i want to lay you across that bench and fuck your brains out while guitarman plays us a sexy tune.
967,2013-11-08 16:57:20,"SAW AN ASIAN GUY GOING INTO CUNNINGHAM HALL TODAY! PARTIALLY BLONDE HAIR, 6 FEET, LITTLE SKINNY, YOU ARE DA BOMB! <3 10/10, CALL ME IF YOU WANNA HIT ME"
968,2013-11-08 16:50:21,"o the guy who asked me if I was interested in anyone that one night we hung out at my apartment til 5 am: I panicked and said I wasn't interested in anyone. I was only lying, because I didn't have the courage to tell you that I'm interested in you."
969,2013-11-08 16:41:23,'m the person who made that very long confession about feeling all alone at Cal...and wow! Thank you all for the support. I felt so much better reading all of your comments! It made me feel not so alone. Now....what can I do now? I'd like to start on a happier journey! :)
970,2013-11-08 16:31:25,"ey Unit 2, study lounges are meant for studying, not for blasting obnoxious music or socializing. Go somewhere else to do that."
971,2013-11-08 16:23:26,"t is so annying how hard it is to get closure from a guy. As much as I wish I were, I'm not a mind reader. I can't know what you are thinking or what you are trying to convey when you aren't responding to me. As far as I know, everything was great between us. And now, there is just this sudden silence."
972,2013-11-08 16:17:30,totally want to have sex in the library during Finals Week! Is that so bad?
973,2013-11-08 16:11:31,"hen I came to Berkeley from my hometown of Torrey Pines, I had one goal: to sleep with a girl of every race. I think I'm about halfway there. Any Asians down?"
974,2013-11-08 16:06:32,"o the useless EECS girls getting easy internships at Google and Facebook, don't forget why you're actually there..."
975,2013-11-08 16:59:33,"et's be real. The real reason these chicanos/chicanas/vatos locos/cholos major in useless crap like Chicano Studies is because STEM majors are too difficult for them.

They shouldn't even be in this school to begin with. Blame Affirmative Action."
976,2013-11-08 16:52:34,have an unhealthy obsession with Missy Franklin. Something bout dat swimmer bun doe <3
977,2013-11-08 16:39:37,or the hot girl dressed in a dress with Double D tits in my ESPM 40 Insect class who was asking non stop questions about insect genitalia and sex...you want the D. I can provide.
978,2013-11-08 13:43:43,uestion: Is holding open doors for other people not a thing here? Definitely held the door for a guy going into LeConte and he looked like someone had just handed him the secrets of the universe.
979,2013-11-08 13:25:44,"o I've made the most amazing friend I could ask for. She lives on my floor, in the suite across from mine. We hang out ALL the time. I can't imagine life at Berkeley without her. I can tell her anything...except for this one thing. I am crazy about her. 

The only problem is, I'm a girl. Also, my family can never know because of our strict Indian culture.

I just can't help it. She is so sexy and fit. The costume she was wearing on Halloween made me so wet. I guess I'll just have to keep fantasizing about her..."
980,2013-11-08 13:02:45,"f you're going to commit floorcest everyday, at least stop screaming.  everyone can hear you.

sincerely,
your entire floor."
981,2013-11-08 13:53:46,hings they dont tell you about picking roommates/housemates: make sure they dont have a stupid annoying laugh. that shit drives me insane! lesson learned too late
982,2013-11-08 13:46:47,o the 3 really cute Indian guys in the Culture of Medicine committee in AMSA.. I want to suck each of your dicks for extended periods of time.
983,2013-11-08 13:26:48,'m the girl that peed on the rooftop of pi kapp on Halloween.
984,2013-11-08 13:20:49,miss fast food. And driving my car. And being able to masturbate in peace.
985,2013-11-08 13:11:50,"pen to debate:

Are EECS or Haas students more pretentious"
986,2013-11-08 13:56:53,"'m tired of all the out gay guys on campus. Not only do I find them obnoxious and unreasonably sensitive, I also find them less attractive than straight guys. The problem is, I can't ever meet any of the not out gay guys because they're just like me."
987,2013-11-08 13:18:56,"sian freshman guy in the dark Hawaiian shorts, white t-shirt, black shirt, glasses, black backpack, and headphones,..you know who you are! YOU'RE ANNOYING AS FUCK! STOP BOTHERING EVERYONE AROUND YOU!"
988,2013-11-08 13:09:57,"any asians here are pretentious, closed-minded, and extremely heteronormative. i know this doesnt apply to every asian out there but theres been so many times i felt this way since ive come here

i also think the black community is very closed off to making friends of other races here. i mean i know that being black, you dont see a lot of familiar faces at Cal and you all feel disrespected/oppressed as a whole on campus so i guess i cant blame you for wanting to stick with your kind but i would like to make some black friends cuz yall are cool as fuck"
989,2013-11-08 13:42:10,"hicanos Part 2:

I wrote the original piece on my outrage/generalization against Chicanos who choose ""useless"" majors. After reading some of the more thoughtful responses, I want to tell you that I learned a lot, and after reflecting, I wanted to thank you for changing my perspective:

It is incredibly hard to be inspired at a young age toward education, regardless of socioeconomic standing. Add in the dangerous environment, poverty, social pressure, problems at home, supporting one's family, helping raising younger siblings, etc. and the chances become evermore bleak. Add in the lack of educational resources, guidance from parents who have learned educational best practices and basic infrastructure set up for student success and the chances become everMORE bleak.

I commend you all who made it this far: gaining access to the top public university in the world.

Here's the thing that I guess I realized: I probably had so much anger because I just hate to see my fellow brothers and sisters fall through the cracks; I hate to see parents who work so damn hard only for their kids to fuck up and take it for granted and instead do drugs, hit the streets, or drop out. The small % who actually made it into college, and the even SMALLER % who made it into Berkeley, are truly special - and I think that my outrage was because I am just so worried about folks who take up majors that the job market doesn't necessarily demand.. I'm just worried! There's such a history of intergenerational struggle and sacrifice behind you getting here, and we all know that education is a means to upward social mobility, but not all educational majors are valued equally in the job market! I'm just worried man, and I really hate that I expressed my genuine concern in a way that was instead aggressive, ignorant and hateful.

I'm so sorry. I hope you all can understand. I truly did learn a lot though from all your comments.. thank you. I will carry this perspective going into the professional and social world forever, and will look at minority folks who make it through the system in a very high regard. Thank you."
990,2013-11-08 13:32:11,m I the only gay guy who believes in monogamy?
991,2013-11-08 13:24:12,"umayyah Dean, the petite beautiful ethnic girl in rhetoric. You intrigue me. I swear I can get lost in your chocolate brown eyes. I think you caught me staring a few times too. But I don't have the courage to talk to you. It seems like you are friends with everyone except me? Maybe we can be more than friends. And no I don't mean that rhetorically ;)"
992,2013-11-08 13:17:14,"o the two girls sitting in the back of Bechtel talking crap about guys non-stop, please do us all a favor and shut up. and stop shaking the table!!!"
993,2013-11-08 03:53:15,always see this handsome dark japanese dude go to the gym thursday nights. I want to have your children. please be straight.
994,2013-11-08 03:42:16,wanted to know if I was the only one who gets explosive diarrhea from the dining common's food...
995,2013-11-08 03:18:17,"o the guy who ran up the road next to Heart Mining Circle and was wearing a shirt that said ""Mathemagician"" and the number 42 under it: I find that pretty clever"
996,2013-11-08 03:57:19,ared Antonio Jones... GOD DAMN you are so fione. Too bad we're the same height tho... would make dating you kind of awkward.
997,2013-11-08 03:29:20,love this school and these people to death. And I've never been happier in my entire life. I grew up rich and privileged and thought I had everything. And now I'm eating ramen every night and working my ass off for a pittance but the people and the languages and my friends and the professors and I'm bowled over by the beauty of this campus and my God I never want it to end.
998,2013-11-08 03:23:21,"y friend seems to get jealous when I hang out with other people. When I hang out with other people he suddenly becomes rude and in a bad mood or just stand-offish towards me. I don't understand why someone can get jealous over their friends hanging out with someone else, a true friend should be more supportive and it's not like I'm ditching him or anything. What makes this more confusing is that when he and I actually hang out he treats me like shit anyways, he's not supportive, he puts me down and to make it worse he doesn't treat any of his other friends like that, so I don't get it. Is he a true friend?"
999,2013-11-08 03:11:23,"'m a third year Indian girl, who has never had a boyfriend. All I imagine every day in my classes is sucking someone's cock. I just want to tease him, make him squirm. I want to gently lick the tip of his hard throbbing dick and then pull away. I want him to want it. Just writing this is making me so wet right now."
1000,2013-11-08 03:09:25,"o the short, dark, Asian guy who sits to the right in my math 53 lecture... whenever I see you smile I feel a combination of thirst and fulfillment. Talk to me already!"
1001,2013-11-08 03:00:26,"o the racist pig who was talking shit about chican@s and their majors. Trust me, I'm not either of those majors and I'm here to help my family in the future. Unlike you who probably don't have a job and just ask mama and daddy for all you wish, I ensure my siblings have a place to live, food to eat, and survive. I cry sometimes because it's hard to keep up, but you do to see me bitching about it. It upsets me when people like you, who had never been exposed to an actual struggle but what type of shoes to buy or studying for the SAT, say and try to insult us. Try living like us and you will overcome your ethnocentrism."
1002,2013-11-08 03:51:30,"here are a massively disproportionate amount of ""grinders"" at Cal; they game the system by studying all day every day, and unlike Stanford our admissions department doesn't do anything about it. i'm so fucking tired of taking math / stats / eecs classes, with mostly fucking talentless people who study 4x as much as I do, and can't beat me on the midterms. and don't even get me started about their complete inability to hold a conversation, or loose their virginity by the time they graduate.

this is the difference between Stanford and Cal. why do you think they don't release their mean HS GPA data? because it's probably lower than you would think, and probably lower than ours.

also, fuck Chicano / Chicano people who somehow got into Cal. i'm tired of paying full tuition here so you can major in Chicano Studies. Go to SF State for that shit; it won't make a fucking difference anyways."
1003,2013-11-08 03:50:31,hank god im good looking because i dont have much else going for me
1004,2013-11-08 03:26:32,"'ve been dating and hooking up recklessly in order to avoid falling for anyone in particular. At the first sign of attachment I cut things off and splurge on a sea of men. I just don't want to fall in love right now, but I crave the intimacy so badly it's almost overwhelming at times. This is why I've been ignoring your calls."
1005,2013-11-08 03:12:33,"t seems like everyone is getting with 6000 girls or having a ton of flings at frat parties and I'm over here like ""lol tumblr looks fun tonight""

#noshame"
1006,2013-11-08 03:07:34,"'m still really disgusted at the Cal students who screamed at an old lady wearing a red sweater at the first game so violently that she left crying.

I'm scared for what kind of hate we're going to excuse in the names of ""sports"" and ""traditions"" during Big Game Week."
1007,2013-11-08 03:15:37,"ere's the Halloween zombie prank that I got so many of you guys with last week. I'd like to apologize to those of you who peed your pants ;)

http://www.youtube.com/watch?v=FSWSEwiBEyI&list=PLOZ2VJ_OudpkF7FJH5LZt3OVTXt05FGTv&index=1

Like, share and subscribe!!"
1008,2013-11-07 23:02:43,ust wondering... Any girls here been or from China?
1009,2013-11-07 20:23:44,have this secret obsession with guys that are EECS majors <3 i find guys that can do physics so cute ! i love my dorks
1010,2013-11-07 20:08:45,think  ryan maydon is one of the cutest brits on campus
1011,2013-11-07 20:51:46,"really want to date my GSI. She is incredibly sweet, friendly, and actually cares about us. Would it be completely wrong to ask her out at the end of the semester? I feel some real chemistry going on between us, and no, that was not a pun or a hint to what class she GSI's for. Anyone at this school ever bit the bullet and asked their GSI out? 

That or my Econ professor... Mother of god I never thought a short haircut could be that hot."
1012,2013-11-07 20:24:47,od bless the person who invented yoga pants
1013,2013-11-07 20:19:48,"honestly don't get these fucking Chicanos/chicanas. You all bitch about how disadvantaged you are; advocating that more of your own kind make it into colleges when the vast majority of you take up BULLSHIT majors like Chicano studies, ethnic studies, American studies, history, n shit like that. What the fuck is the point of going to college when all you get is a useless major, tuition debt and lost wage that you could've made had you just went straight to work. Then, you guys talk shit about Asians as the model minorities in your stupid ass ethnic classes without realizing that we became the ideal minority as a result of learning how to QUIT BITCHING about your fucking disadvantages and inequality and START working the system. Most of y'all are pseudo-Marxists, talkin about how the white capitalistic system is oppressing your people (using other buzzwords like: modern colonialism, cultural imperialism, economic inequity, social injustice and bullshit like that) when really the problem is that most of your kind are ungrateful fuckheads who, instead of honoring their parents' hard work and sacrifice, become punk ass thugs who get caught up for crime or impregnating some chick in high school and thus dropping out. Learn how to fuckin stop bitching and start hustling. Drop your fake ass majors and take up something that will actually create an ROI for your parents and our state government."
1014,2013-11-07 20:13:49,"o the white/good looking guy who is in my Geography 10 lecture and is always outside Evans before class,  I always see you around 2 unit and I believe you're in TDX. We sometimes see each other almost as if we both want to talk to each other.  I wish i could speak to you, but its hard speaking to someone who you don't know is bi gay or straight.. BLAH"
1015,2013-11-07 20:04:50,"once ordered a pizza from that pizza place near campus and it smell so bad. I just leave it in the hallway and a few minutes later people take it and run laughing, ringing my doorbell and interrupting my study.Just when I think the nightmare is over and Im having alone time watching like Girls Next Door the RA comes by and says did you leave the pizza. I say no and shake my head and try to run but he picks up by the scruff of my neck and now Im punished. So what I want to know is who did it who took the smelly pizza and ruined my perfect day. come confess to me, I was dracula for halloween my friend was fox. you know where I live I need closure."
1016,2013-11-07 20:58:53,"o the people who pass out fliers in Sproul:

Are the headphones and the fact that I'm clearly trying to dodge you really not enough of a hint that I'm not interested? I obviously can't hear you. I don't want to be rude to you and it would safe us both a lot of hassle if you just left me alone."
1017,2013-11-07 20:52:56,"he SCARIEST weapon in this world is not a knife or a gun but it is the TONGUE.
Not only what the words can ruin the friendship, any important relationships, but most importantly, it damages his/her REPUTATION. It also creates conflicts and misunderstanding between people. Words can really hurt one person so badly when it is not true, partially true.
SO PEOPLE, PLEASE DO NOT LISTEN TO WHAT OTHERS TELL YOU ABOUT SOMEONE UNTIL YOU ACTUALLY KNOWS/SEE THAT PERSON. Because anyone can creates rumors about someone due to various reasons, e.g. jealousy, hatred... 
And to those people who like to talk shit about people/ judge a person, please stop it! Those people who likes to gossip about others are not trustable! Because imagine he/she can tells you shit about someone else, one day, he/she can turn their back and also talk shit about you! Just be aware and don't make assumptions. Don't judge someone without processing and consolidating the facts. One of the most important values to a person is their reputation. It is just unfair to judge a person without actually knowing/seeing it personally!? Isn't it?"
1018,2013-11-07 20:39:57,"ong distance relationships suck, how do people do it?? i still like my guy but i feel like i'm missing out on the college experience (i can't party, i can't date, i spend a lot of my time on him rather than with other people). what do i do?"
1019,2013-11-07 20:27:10,"o the tall arab-looking guy on the club soccer team, ur so hot. let me have your children"
1020,2013-11-07 20:19:11,ebecca Moll is soooooooooo pretty. I'm so happy I met her :)
1021,2013-11-07 19:48:12,"his is not a confession, but a humble request to all those out there in UC Berkeley Confessions Land...

My little sister and I started a t-shirt line that is very near and dear to our hearts because it is named after our mom who passed away a year and a half ago from ovarian cancer. We created this t-shirt line so that we can keep her legacy alive, but also to help us contribUte to my mom's non-profit organization AISCS (aiscs.org) . Which works to empower women, bring water and education to children in rural Tanzania.

Our clothing line is called ""akelo."" and you can check us out on facebook at: www.facebook.com/akelolifestyleco to learn more about us.

The reason I am posting is because we have t-shirts, but we want people like you to model them for us. We want to have a photo session in Berkeley on Saturday Nov. 9th, so if any of you are interested in volunteering your time, that would be amazing! Of course we can only have people 18 and over unless they have their parents with them and we will ask everyone to sign a photo waiver. We can't really afford to pay anyone, but we will be happy to email you a copy of the picture we take of you and if you want to buy a t-shirt, that would be AMAZING! We are not professional photographers at all, so no pressure.

Please message us on our facebook page if you're interested. :)

Thanks!

Pamela and Sarah."
1022,2013-11-07 18:29:14,t's funny how much motivation the majority of pre-med students seem to get from money and status and how little they get from the idea of helping others.
1023,2013-11-07 18:14:15,"uys who have potted plants are so cute. like on the outside, you look all tough and manly and on the inside i can just imagine you tenderly attending to your baby succulents. i love you."
1024,2013-11-07 18:03:16,o the girl in a black dress and combat boots in Main Stacks: the way you bite your lip and tilt your head while you're studying is seriously hot.
1025,2013-11-07 18:49:17,"'m a short (5') a bit chubby Asian girl with a lot of junk in the trunk and a 34DD boobs. I'm not the typical ""hot Asian"" but I'm not one of those who are too focused on school to not shower regularly. I want a boyfriend and to fuck (it's sad when I have to masturbate so much) but no one would expect me to be like that because I'm so shy. Do I sound like a type of a girl you would like? I feel like I'll never find someone."
1026,2013-11-07 18:37:19,"oday, when I was feeling really depressed about my life, I got really high and then took my skateboard to Underhill Parking, and bombed all of the slopes without stopping until my nerves were so frayed I couldn't feel anything except adrenaline.

It was the greatest thing I've ever done, and completely cured me of my depression.

Anyone down for a repeat?"
1027,2013-11-07 18:08:20,"an, being sick at this school sucks. No way to recover properly without falling behind in something else. Apologies to my roommates for coughing a shit ton, I hope I'm not waking you up all the time."
1028,2013-11-07 18:09:21,enjoy making squirrels obese. every day i buy a carton of cheese fries and feed them the entire carton. spherical squirrels are the best.
1029,2013-11-07 18:02:23,"ust throwing it out there - I have a huge attraction for bigger men. As a young lady at Cal who is nearly always down, it's refreshing to see a 300+ guy walk in an establishment like Chipotle as if he owns the place. 
I genuinely get hot and bothered when my teacher lectures on Taft or Garfield - wow, just typing that sentence makes me weak in the knees. I'd love to get to know a guy over a pizza or two and have him wreck my bed frame (if you catch my drift)
So big fellas, get at me. I look like a young Julia Roberts with the mouth of Ke$ha ;)"
1030,2013-11-07 18:57:25,"ear kairos people, stop stalking me and stop trying to force me to join your group. yes i am a christian but i don't believe i need to go to church to retain my morals and beliefs. your methods are just scary and a little over the top. having two of you show up unexpectedly in my room (my roommate is in kairos, although he's a lot nicer about me not being in it), and pretending to just ask how i'm doing before pivoting the conversation back to kairos--ugh. it's CREEPING ME OUT."
1031,2013-11-07 18:52:26,'m kind of shy and i try my best to avoid conflict whenever i can...but what am i supposed to do when my roommate makes me feel weirded out? i'm afraid to change in my room since i caught her looking at me the other day and sometimes i wake up and she's staring at me and it's so uncomfortable. i don't think a lot of people like her and so she always imposes herself on me like butting in on all my conversations with my floormates and telling me what happened in her day and i don't even want to say anything to her i just smile and nod since whatever i say she implies i'm stupid. i really hate it it's the worst situation ever. she also spreads her things to 3/4 the entire room and i'm not sure how to tell her to stop. please help me.
1032,2013-11-07 18:26:30,o the crazy motherfucker in the fsm cafe: i don't care if it is called the fsm cafe. your threatening ranting meant that I almost collapsed from low blood sugar today because i would rather not wait around for you to shoot me or whatever shit you had planned. fuck you. PS I called UCBPD on your crazy ass. i hope you get charges for disturbing my peace and meet someone named bubba in jail.
1033,2013-11-07 18:57:31,"o Josh, the barista at Peets at Crossroads

please be gay please be gay please be gay please be gay please be gay please be gay please be gay please be gay please be gay please be gay please be gay please be gay please be gay please be gay please be gay please be gay please be gay please be gay please be gay please be gay"
1034,2013-11-07 18:47:32,"ude with the bald fade, black shirt with a cartoon on it, and cargo shorts sitting on the left side of my MS10 class, you are fine as hell. I would let you fuck the shit out of me.. over, and over, and over again.

Same for the tall guy with the blue button up, white shorts, and somewhat curly hair. I've been fantasizing about all of the naughty things I would do to you if I ever got you alone..

Hit me up ;)"
1035,2013-11-07 18:32:33,"o the men in EECS,

Bragging to your female peers about how little you study is actually a turn off, believe it or not."
1036,2013-11-07 16:01:34,"think it's pathetic that I'm still a virgin, considering that so many people think I sleep around."
1037,2013-11-07 16:56:37,"'ve been so desperate for food lately that I've resorted to eating squirrels. Now I can't walk to class without having my mouth water every time one of those delicious critters scurries by. I was ashamed of my actions at first but goddamn they're amazing. You take one home, throw it in a pot, add some broth, a potato, baby you've got a stew going!"
1038,2013-11-07 16:49:43,ow the hell do i talk to a guy i find attractive when the only time i see him is in lecture.
1039,2013-11-07 16:22:44,"claimed a table for studying in Moffett by leaving all of my study materials and my backpack on said table. Unfortunately I have a kidney infection, and had to make a restroom run shortly after the claiming of the table. When I got back, a douchebag decided to commandeer the table, even though there were plenty of other, unclaimed study spaces around my table. Even when I grabbed my backpack and all of my study materials, there was no acknowledgment of my presence and no apology for occupying my territory. Either I and all of my belongings entered an invisibility dimension, or this kid is a major douche. Moral of the story, don't be a dickwad."
1040,2013-11-07 16:19:45,"see people around here crying because they didn't do well on a midterm they started studying for two nights beforehand and I get really mad. I haven't gotten lower than a 87% on a midterm yet because I've put in three whole hours MINIMUM every night. All I'm saying is that if you don't study your ass off right now, don't you think you're kinda wasting this incredible academic opportunity?"
1041,2013-11-07 16:20:46,"bout 30% + or - 10% of males on campus leave the restrooms without even a glance at the sinks. I know the right thing to do is invite them over to the sink and offer a good scrub of the hands in order to non-threateningly pressure them towards good hygiene, but I don't want to come off as offering a sexual experience. I have a girlfriend. 

...I don't have a girlfriend. :("
1042,2013-11-07 16:06:47,"alloween is the one night of the year I get to be myself. I usually act really manly around my guy friends. I say ""swole"" and ""jacked"" a lot, play lots of games with them, talk about girls, and try to be straight as possible since I don't know if they'll accept me if I'm gay (a lot of them are really conservative). Halloween night, I got to wear my fairy wings and laugh it off as a joke. But inside, I was tickled pink and a sparkling Brony."
1043,2013-11-07 16:02:48,ou know how people tell you to imagine people naked when you're doing a presentation? Don't. I got nervous presenting to my discussion and I got a major boner.
1044,2013-11-07 16:50:49,"hate how there are no bathtubs at Berkeley. Sometimes when I come home from a particularly exhausting day at class, I just want to relax and soak in a nice tub of hot water. Where is the nearest spa???"
1045,2013-11-07 16:40:50,"'m tall, white, athletic, and pretty smart. I look like the stereotypical frat guy, and I'm a little shy when meeting people for the first time. I guess that's why everyone treats me like a douchebag, but really, I'm not. I'm as dorky as they come--I'm into Pokemon, puppies, lame dad jokes, you name it. It's just stupid how it's hard for me to admit it to people, since their reactions are all the same--""What? That doesn't fit you. Are you joking?"" for example. Not everyone fits what their looks might imply. I realize my own example might be a superficial one, but extend it to Berkeley students as a whole. Don't judge people by how they look."
1046,2013-11-07 16:12:53,"lack Wednesdays outside GBC look so fun.
I wish I could dance and chill with them..
I wish I was black.."
1047,2013-11-07 16:05:56,fucked a guy at Pikapp a few weeks ago and now I am pregnant.
1048,2013-11-07 16:59:57,"walked into the bechtel library one day and saw this cute hispanic girl sitting by herself and studying what seemed to be Chemistry. Black sweater, black glasses, long hair, and beautiful smile. Just the way she had her stuff organized on the table and was set aside from everyone, I couldn't stand but to look at her every now and then. When they were kicking us out of the library, i wanted to go up to her and say hi or ask her to go get a cup of coffee, but i don't know why i didn't. Since then, i began going to the library every tuesday at the same time, but I didn't see her around anymore. I felt my heart sink a little. Recently, I saw her walking with a group of friends towards LeConte, and as bad as this sounds, i followed them just because I didn't have any more classes and I wanted to see if I could talk to her. I noticed she had a COE pin on her black backpack and I almost went crazy. She walked into a E92 seminar, and I couldn't help but to just smile like a dumbass. She's an engineer! Now i really want to get to know her… at the very least know her name. I hope she's not dating anyone, because she's a rare thing to find on this campus!  If someone knows her, tell her to go back to the Bechtel library on Tuesdays at 4pm ;) help a fellow engineer out."
