status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
496760523694278_610605328976463,"I know it was just suppose to be hook-ups but I can't believe I fell for you.  The way you held me in your arms while we slept together during the night was something most guys don't do or they just leave.  But you didn't.  I really appreciated it and I told you I had felt something towards you and I had hoped you had felt something to, even after we met again and had dinner with your friends.  But I guess not.  It took a lot for me to ask you out on that date.  I wish you had said yes.  :(",,status,,2013-11-12 16:20:45,1,1,0
496760523694278_610605312309798,"As a Korean at Berkeley who is not a fob...I'm embarrassed by the Korean fobs who hang around in large groups and draw attention to themselves by yelling obnoxiously and disturbing everyone around them.
Before anyone gives me shit for hating on my own race, I just have to point out that they are obviously rude and inconsiderate and give all of the Koreans and Asians as a whole a bad rep.",,status,,2013-11-12 16:20:40,17,5,0
496760523694278_610399948997001,"Dear boys:

I think I might love all of you ",,status,,2013-11-12 03:37:07,3,0,0
496760523694278_610353755668287,"When I start to get stress and complain my homework hurts my head, I stick my hands in my pants and pull out 3 pubic hairs. ""There's worse pains in life"" I tell myself and go back to finishing my homework with a new look at life.",,status,,2013-11-12 02:03:03,32,3,0
496760523694278_610353155668347,"I am an International student from a developing country in Asia, and the previous posts about majors have made me decided to type this post.  Coming from a country where poor people are really poor and rich people are very rich, I am aware of how privileged I am.  Both my parents are very racist people, and so living at home, seeing how cruel they treated the maids, while being so nice to me was really a torture.  Three years ago, when I got into Cal’s College of Engineering, they were extremely happy, and had already plan out my entire future after graduating from Cal for me.  I have always been a pretty good student at STEM, but in my high school, almost every student is very good at math and science, I know I am just lucky plus my parents are one of the few that can support their children to study abroad.  

Sorry, let me go straight to my point.  Freshman year in Cal was really relaxing, the classes for my major weren’t really that challenging but fun.  I was so sure that I would probably just double in EECS/MSE, as my parents wanted me to, until I took a non-major lower div class in my sophomore year – Development Studies 10 with Professor Michael Watts.  Professor Watts’ lectures were so inspiring, that even though I got my first B at Cal from that class (as you can probably tell, my English is terrible, can’t really speak in discussion, plus I have really bad essay writing skill), I started to have this “terrible” idea of switching major.  To all the native speakers in that class, it must be an easy A, not because the materials were easy, but Professor was kind enough to make most of the readings optional, so if you were taking the class just for requirements, you could have good grade without studying too hard, but if you are serious into help making the world become a better place, optional readings help you to understand a lot of deeper about how inequalities in different part of the world were build up and grow.  

After a year of internal struggling, I am now double majoring in Development Studies & Political Science, with terrible GPA, cause I still speak little to none during discussion sections and write terrible essays.  The worst thing is, I still don’t have the courage to tell my parents that I actually switched college and majors to the “useless ones”, and I’m not planning to tell them until I graduate, once thing is done, it’s done.  All my friends think that’s a terrible decision that I made, and yes, I kind of agree.  I don’t know why I am choosing the majors that most people would consider easier than my previous majors, and even worse when I am actually super bad at doing readings, writing and speaking in English (we should just study what we are best at, isn’t it?).  The thing is, there are so many talented and smart people in the STEM fields already (at least in my country, since in many developing countries, that is one of the few ways to become wealthy - doctor/lawyer/engineer, choose one), when there are so little educated people who care enough to solve the government corruption problems and fight and speak for the bottom billion. 

 I don’t know how to conclude my thought, so let me just type my last few sentences…  I found it sad and funny the same time that people are arguing about which majors are more superior to the others.  Your parents did not give you that smart brain to just show off on facebook and look down at others.  If you are that smart, good for you for having the opportunity to find out how talented you are instead of fighting starvation throughout your childhood.  If you are that such, don’t you think it would be such a waste if you don’t try to make a good and huge impact on this planet instead of just use your super intelligent brain as a show off object?  Can we just all think less about individual success and more about human beings/ mother nature’s future as a whole? Thanks for reading, and hope you understand my Engrish.",,status,,2013-11-12 02:02:03,334,12,3
496760523694278_610338169003179,"Whenever kissing my boyfriend, I have a hard time not imagining Sadiq Patel. He's so dreamy, I do Berkeley Project just to see him. I miss seeing him in Psychology lecture last semester. I hope I can confess my love for him soon.",,status,,2013-11-12 01:36:18,5,0,0
496760523694278_610337992336530,"Dear Berkeley,

This is not a confession, but a humble request. Do something nice for someone other than yourself this week, whether it's giving a homeless man your spare change, picking up and throwing away the trash on the floor (even when it's not yours), or simply telling a friend (or foe) how much you appreciate them being in your life, it doesn't matter how big or small your gesture is, just know it'll brighten up the place. Also, do it out of your heart, don't expect to gain something in return - because life feels better that way.

Best,
Your fellow student",,status,,2013-11-12 01:35:55,96,1,0
496760523694278_610337852336544,I was tricked into putting bengay on my scrotum once. It did not feel good.,,status,,2013-11-12 01:34:57,9,0,0
496760523694278_610337842336545,"Confession: I am a feminist and I have no sense of humor. I wanted to cry when I saw that 86 people liked a post joking about kicking a woman in the head. But I won't. Instead, I'm going to have babies. Lots and lots of babies. Hundreds of crazy feminist baby boys and girls in yellow gender-neutral onesies. And your babies are going to fall in love with them. And you're going to have all these militant feminist grandchildren. There's going to be income equality and free public childcare, and pink EVERYWHERE. And there's nothing you can do about it.",,status,,2013-11-12 01:34:49,48,25,0
496760523694278_610337769003219,I have posted my confession about 3 times and it never gets posted. I am done.,,status,,2013-11-12 01:34:06,44,2,0
496760523694278_610337762336553,"To the ""California Rolls"" guy.. sorry, I was really high, and sushi sounded really good. Oh.. and I might have done you a favor, because I threw up the next day from food poisoning..",,status,,2013-11-12 01:33:56,2,2,1
496760523694278_610337722336557,Vines are for fucking morons,,status,,2013-11-12 01:33:44,0,1,1
496760523694278_610337712336558,"Shout out to all UC Berkeley janitors: Thank you and bless your souls for cleaning the bathroom. I imagine it's a horribly filthy job -- taking care of college students. Whenever I see my janitor in the morning, I make a point to say hello and ask her how she's doing. It warms my heart to see others on my floor uphold this act of common courtesy as well. So please, be sure to say a simple hello or do do something nice. You never know the impact a small gesture can make. :)",,status,,2013-11-12 01:33:39,212,6,0
496760523694278_610337665669896,"When I arrived here I thought I'd be entering a whole new world where stupidity and ignorance were shunned. I expected to be surrounded by peers befitting my own intellect, but instead this place is over saturated with people whose collective IQ is probably less than a three digit number. The sheer amount of idiocy I see on a day to day basis absolutely stupefies me. Wasn't Berkeley supposed to be the opposite of all that? What has the world come to? Realistically though, Stanford and the Ivys probably have a higher idiot to intellectual ratio than us by far, so there's that. 

LONG LIVE CHANCELLOR DIRKS! 
#teamdirks

Ps that girl from the fifth floor of Moffitt, your brain game is mad nasty. Keep it real.",,status,,2013-11-12 01:33:16,8,1,1
496760523694278_610337632336566,There are not enough Asians here. I swear. Sometimes I go 20 feet without seeing a single Asian anywhere. Once I went to a boba shop--no Asians! White people taking all our boba jobs too. It's hard out there for an Asian.,,status,,2013-11-12 01:33:01,24,3,0
496760523694278_610337619003234,"I bought a big box of sidewalk chalk, and the only thing I can think to do with it is draw big swastikas on every building on campus. Not because I'm a racist or believe in any of the ideals of Naziism, but because it is the most fun thing to speed chalk. I can make one in about 15 seconds, which isn't quite fast enough to do it without someone noticing. 

I need to increase my speed. Five second swastikas are ideal.",,status,,2013-11-12 01:32:56,6,10,0
496760523694278_610337579003238,"So my girlfriend and I have been dating for a year now. Everything is perfect and we are as in love as can be. However, our sex life is not at its best, so we have been trying to spice it up a little and one of the things she wants to try is anal sex. I am not really a fan of that because I just can't imagine sticking my dick in there, even with how much I love her. 

We talked over this and I decided that I really want her to get to experience that, even though it will definitely not be from me. So... We need a volunteer for this. I am not going to ask any of my friends/frat bros because we don't want things to get awkward with them and we don't want to disclose this part of our sex life with anyone close to us. So it has to be someone else. We are posting this here so that volunteers can comment on the post and we will follow up with private messages if she sees something she likes. 

We will discuss the details of the intercourse over private messages, but here are some rules: this will not be a threesome, condoms are optional, you must completely agree to keeping our identities in the dl and you must be STD free.

Due to the obviously physical implications of this post, I assume many will be interested in knowing more about how we look physically. Don't worry, I am in a Fiji and my gf is in KKG (if this serves as any reference).

Anyone interested?",,status,,2013-11-12 01:32:25,4,25,0
496760523694278_610337559003240,"I get really excited when I see little holes in my socks appear because I like to finger them, stretching the fabric apart until you can see it space apart. I then wear one around my penis for the entire day, wrapping it around my shaft like a scarf.",,status,,2013-11-12 01:32:13,1,1,0
496760523694278_610337542336575,Erik from Wada you are so hot. Wada spend some time with me? ;),,status,,2013-11-12 01:32:04,5,3,0
496760523694278_610337522336577,"My biggest fear is when my ex-boyfriend finds his next target. Although he has dated someone right after we broke up, I'm still scared every time he seems to have a new target. What I fear is being jealous of the relationship that he will be forming with someone else. Even though I know I should let go and we have been close friends since college started, it's hard to let go. Right now, I just want to be friends and be there for him. But I am scared of the day when he starts chasing after someone else, because I know it would devastate me. Honestly, the reason why it has been so hard to move on is because I do care about him and I do love him. It's hard for me to find someone else when I don't want a rebound.",,status,,2013-11-12 01:31:50,8,1,0
496760523694278_610337485669914,"To the overly politically correct, post-modern girl,

Say the word ""slave"" sometime. It sure is a word, isn't it? Sure, it's got some negative connotations, but wouldn't be really handy to use that word sometimes? Like, say, if you were in a history discussion on the goddamn 18th century slave trade? It sure would make the conversation really fucking choppy and difficult if you were to pause awkwardly every time a normal person would say the words ""slave"" or ""black"" and instead substitute with ""the people who were unfortunately in that situation"" and ""people with darker skin"" and everything else. 

Now I know you're so afraid of being ostracized by your white and asian classmates (and the one person with darker skin who is, in fact, from India), but I don't think anyone is going to assume that you're a racist land owning elite who whistles Dixie while oppressing minorities with one hand and denying the right to vote with the other just because you said a word which fucking happened historically. Instead, everyone's going to think that you're too scared to leave your bubble of ""Everything involving racism shouldn't be talked about, other than it's bad"" like every other white suburbanite who feels guilt over something their ancestors didn't even do.",,status,,2013-11-12 01:31:41,14,0,0
496760523694278_610337472336582,"...I ACTUALLY VOMITED FROM WATCHING A VAGINAL BIRTH. On YouTube, of all places.
It was disgusting. I don't know how the hell you pre-meds are gonna do it. Still nice that a new life came into this world and all, though.",,status,,2013-11-12 01:31:28,12,1,1
496760523694278_610337459003250,I love Kevin Zhang. He is my homie-- thank you for answering my questions so quickly and accurately. But... I am so jealous. How do you know everything so well?,,status,,2013-11-12 01:31:22,8,5,0
496760523694278_610305609006435,"got into a fist fight with a feminist today. 

at school today, in front of sproul. A group of feminists were protesting about equality and crap like that.

They said, to repay for years of inequality, 20% of all male's earnings should go towards women. Dead serious.

They also said that women should have to pay less for food and men should have to pay more to make up for the 100's of years of inequality and that this should go on for 100's of years.

I asked the leader if she even knew what equality was and she said it's when everyone is treated equally and fairly. And I asked how the f*** is this fair? I wasn't alive 100's years of ago. I never did anything to you, why the f*** should I pay more? And she said that even though you weren't alive, you still benefit from the social prestige of being a male.

At this point I was furious, and I told her you know what else needs to be socially acceptable as equality? A man and a woman getting into a street fight. She was flabbergasted and became very irate and scolded me for even thinking of hitting a woman and how it's very disrespectful. I told her to shut her fat face up and she slapped me.

I immediately countered with a right upper cut into her gut and tore a piece of her blouse. She immediately bent over, grasping her gut in pain like Vegeta when Goku punched him in the stomach. She tried to fight back but I delivered an axe kick to the back of her head and she went down unconscious.

I really taught her what equality meant that day.",,status,,2013-11-11 22:46:05,140,47,4
496760523694278_610305025673160,"I live in an apartment but my friends live in Foothill, and over the course of a month I stole so many toilet paper rolls from the Foothill DC restrooms that the staff caught on and installed a new holder.",,status,,2013-11-11 22:43:23,39,3,0
496760523694278_610304942339835,Praise the Cal Dining gods for rewarding us with self serve.,,status,,2013-11-11 22:42:50,14,0,0
496760523694278_610304912339838,To the red head girl in running clothes on piedmont last night. You have the nicest ass I've seen at Cal.,,status,,2013-11-11 22:42:42,4,3,0
496760523694278_610304875673175,"That awkward moment when he tells you that youre amazing person and there's connection... Then he says that he cant date ""students"" (He's not a teacher and not a conselor, btw). Lol, so problematic!!!!! The struggle.",,status,,2013-11-11 22:42:31,0,0,1
496760523694278_610304835673179,"To the really really annoying girl in my Econ 1 class
First of all, your accent is annoying. Secondly, you are oversmart and irritating. Thirdly, your breath stinks. Fourth, please shut the Fuck up, everyone hates you",,status,,2013-11-11 22:42:14,7,0,1
496760523694278_610304779006518,"Whoever does the dishes at the dining commons, bless your souls. That has got to be THE most disgusting, unappreciated job on campus. We students complain about having to carry the dishes to the dishroom, but we never acknowledge those brave men and women behind the dish racks. Thank you for your service.",,status,,2013-11-11 22:41:44,370,5,0
496760523694278_610304725673190,"sometimes i think of dropping out of college because my family needs my financial support now more than ever

ive only been here 3 months and i don't know how im going to get through 4 years",,status,,2013-11-11 22:41:21,10,3,0
496760523694278_610304449006551,"After doing my laundry and taking my clothes from the drier, I emptied all my fresh clean clothes onto my bed.

After sorting it, I realized there were pink panties that got mixed up into my laundry. Being the pervert that I am, I put them on and masturbated and finished all over them.",,status,,2013-11-11 22:39:47,4,2,1
496760523694278_610304429006553,"I can't believe Adriana Lima waited until she was married to give up her virginity at 27 years old. It surprised and shocked me because she's a lingerie model for Victoria Secret. An example of ""Don't judge a book by its cover."" I respect that, good for her.",,status,,2013-11-11 22:39:32,36,0,0
496760523694278_610304379006558,"OMG, USC cheerleaders are so sexy, they are so much better than our cheerleaders",,status,,2013-11-11 22:39:13,6,0,1
496760523694278_610304362339893,Is it weird to have a crush on my TA?,,status,,2013-11-11 22:39:06,0,3,0
496760523694278_610304339006562,"Things I wish I could tell one of my good friends: I really like you. In the way that I wish I could hold your hand when we walk side by side. That I think about you when I'm in class and I wonder if you think about me. That when I look at you, I dream about my future and I wonder what if... 

I think I see you clearly for who you are: a boy that cares, works hard, sings when he enters a room, and is driven by the need to help others. I showed you my fears and instead of being driven away by my insecurities, you showed me yours and we became stronger together.

These are the reasons why I try to see you every day.  

But I don't think you know my reasons for wanting to be near you. Once, I was with you and I wished you would just kiss me. You paused and asked me what I was thinking about. I said nothing and then you left. I cried in my room for two hours after that as I realized how lonely I can be with and without you. 

I guess all this doesn't matter since I hear you like someone that isn't me. So I won't tell you these things. Because I know too well that unrequited love can tear two people apart no matter the good intentions behind the confession.",,status,,2013-11-11 22:38:57,10,3,0
496760523694278_610304282339901,I use my roommate's shampoo all the time.,,status,,2013-11-11 22:38:39,3,0,1
496760523694278_610304262339903,I can't wait until the day I get so rich that I can demolish the campanile and create a massive statue of myself. WORLD DOMINATION.,,status,,2013-11-11 22:38:27,28,4,0
496760523694278_610304232339906,I'm starting to think that I'm developing romantic feelings toward my friend. The only problem is that we've established at the very beginning of our friendship that we'd only be friends. We even pinky swore that we'd always be in the friend-zone. Lately I've been getting jealous of the other girls that he talks to because I know that he's keeping up with his part of the promise and doesn't see me as a potential girlfriend. I don't know what to do about this situation so I've pathetically turned to the confessions page to just let it out into the open.,,status,,2013-11-11 22:38:19,7,6,0
496760523694278_610304192339910,"To the kid with the dark brown eyes, who always wears snapbacks and sweatpants, and who always draws during our Monday philosophy discussion, you are so smexy. You should pay attention more in discussion so you can notice me!",,status,,2013-11-11 22:38:10,3,2,0
496760523694278_610289215674741,"I always go to the BIG C at night, look at the stars while swinging on the swings, and just wonder why I am here. I sometimes forget that I am at Berkeley. Sometimes I think its a dream, a dream I will eventually wake up from. But its not, because i am here, and I feel like because of Berkeley, my aspirations will become a reality.",,status,,2013-11-11 21:33:54,113,2,0
496760523694278_610289169008079,"When my boyfriend visited, we had sex in my room while my roommates were asleep. Twice.",,status,,2013-11-11 21:33:35,20,4,0
496760523694278_610289139008082,"I hate my fucking life. I'm a god damn failure. I'm 22 years old and I'm a fucking lowly cook at a fast food joint. This is the only job I've ever had and I will probably never get a better one. My coworker harasses me verbally all day. If I told my boss, he would just cut my already low salary. All that fuckface cares about is money. Outside of work, I don't do anything. My best friend is mentally retarded, but I suppose that's better than nothing. I am in love with one of my neighbors. She's a gorgeous southern belle who just moved here, but I'm sure she hates me too. Fuck. I'm stuck in my home town because I never learned to drive. I fail the driver's license test EVERY FUCKING TIME I TAKE IT. FUCK THIS. Worst of all I live in a fucking pineapple under the sea.",,status,,2013-11-11 21:33:19,126,8,0
496760523694278_610289112341418,Does anyone else think Chris Hemsworth is the hottest man to ever walk this earth?,,status,,2013-11-11 21:33:13,33,4,0
496760523694278_610289089008087,The way his hair gets all messed up after taking off his beanie just makes my knees so weak.,,status,,2013-11-11 21:33:07,4,1,0
496760523694278_610289069008089,"I don't really know how I can express my feelings to you, because I wasn't myself the first time I set eyes on you. I have seen and met great beauties in my life and have also learned how I could gaze at them just once and walk away. But with you, everything has changed.

I believe you will understand me. I want to keep you as a flower I'm charged with looking after. Being with you is like being in paradise. I will take this responsibility seriously, Ankita Joshi, if you are mine and mine alone.",,status,,2013-11-11 21:33:00,1,0,1
496760523694278_610289035674759,"Skylar Economy has the biggest titties EVER... I just wanna take a nap on them, can I?",,status,,2013-11-11 21:32:45,5,6,0
496760523694278_610283065675356,"I thought all the EECS guys were really ugly.
But Jason Li in my discussion is so hot. Are you taken?",,status,,2013-11-11 21:05:17,2,3,0
496760523694278_610283022342027,"Okay, yeah. I've got an apology. So, I have this friend who is a new student this year. And I convinced her that it would be fun to mess up Regina George's life. So I had her pretend to be friends with Regina, and then she would come to my house after and we would just laugh about all the dumb stuff Regina said. And we gave these candy bar things that would make her gain weight, and then we turned her best friends against her. And then... Oh yeah, Cady - you know my friend Cady? She made out with her boyfriend, and we convinced him to break up with her. Oh, God, and we gave her foot cream instead of face wash.

 God! I am so sorry Regina. Really, I don't know why I did this. I guess it's probably because I've got a big *lesbian* crush on you! Suck on *that*! AY-YI-YI-YI-YI-YI!",,status,,2013-11-11 21:05:06,128,6,0
496760523694278_610282992342030,beverly cleary floor 2 no one wants to hear y'all having sexual intercourse at 4am,,status,,2013-11-11 21:04:54,8,1,0
496760523694278_610282969008699,"Did you know that Kairos, a2f, Koinoia, Klesis are all part of one huge mega church (that claims not to be one, ha) that's almost cult-ish? Don't get sucked into the hole. They treat you really nicely at first then expect a lot, a lot from you. I've seen people give up their jobs (really nice ones) because they tell them to go help build another church at some random places. I gave out a phone number at the beginning of the semester by accident and the guys won't stop contacting me ever since even though I never respond!!",,status,,2013-11-11 21:04:46,5,0,0
496760523694278_610282752342054,"Why is there all this hate between humanities and science majors? You're all wonderful people, and should explore your interests in whatever way you want to. I'm an MCB major, but I have yet to take a humanities class that didn't spark my interest. I will say this though, most of the humanities majors I've met seem to be too apprehensive to take some hard science. Guys, just try something new, you might like it.",,status,,2013-11-11 21:03:57,29,0,1
496760523694278_610282675675395,"I live in a quad with three roommates. All I want to do is study quietly but they will not stop making noise with the other people on our floor. They are obnoxious, sleep late, and miss class everyday. I have to go to the library everyday to study and I do not feel at home when I am home. I guess I am only paying for a place to sleep every night. We signed a roommate agreement.",,status,,2013-11-11 21:03:44,4,6,0
496760523694278_610282625675400,"I'm pretty scrawny for a full-grown woman. I'm a little taller than 5 feet and I weigh somewhere around 100 lbs, probably a little less due to semester stress. I don't work out or run, though I do walk a lot. I don't try to restrict my portions or anything. I eat what I like but I simply don't have enough time in the day to eat as large a portion or even as frequently as I want to. Even when I do eat really bad, like the three month period where I used to consume on average 2 chocolate bars a day, I never gained any weight. I was still underweight. That said, I get really tired of comments from people about how I'm so scrawny that they could break my arm without trying. This sorts of comments usually come from my friends are significantly larger than me. I brush it off but it makes me feel sick and uncomfortable because these people have no idea how I struggled with bulemia in the past and how only until recently did I lose a lot of weight and begin to feel anxious about not weighing ""enough"". I have a better body image than I used to, but it's still pretty warped. I'm all for body positivity but why is it something reserved only for ""fat"" people? I get it, more fat-shaming goes on than skinny-shaming, but isn't it counterproductive to the aim of body positivity to hate on particular body types rather than promoting acceptance for all body types??",,status,,2013-11-11 21:03:38,8,3,0
496760523694278_610282585675404,"To the pledge from sigma chi named Sebastian. We met at a game day, I thought you were really cute but we did not trade numbers. I haven't been able to find you since.",,status,,2013-11-11 21:03:30,1,3,0
496760523694278_610282532342076,What son of a bitch ate my fucking california rolls! I'm in unit 1 motherfucker! come at me bro!,,status,,2013-11-11 21:03:15,22,8,1
496760523694278_610282502342079,"There's some sperglord in Chem 135 that asks stupidly specific and irrelevant questions during lecture and it makes me cringe every time. He always starts his questions with ""Um"", begins summarizing everything the professor has said, then asks a dumb question about a topic we're about to get into.",,status,,2013-11-11 21:03:05,3,0,0
496760523694278_610282419008754,I am tired when I study so I lie down to sleep and I am not sleepy anymore :(,,status,,2013-11-11 21:02:37,9,0,1
496760523694278_610282372342092,All gamers should be wiped out of this world so that people don't need to put up with their foul languages and intense mouse-clicking sound. And they are wasting their lives and time only to satisfy those greedy game companies. PATHETIC.,,status,,2013-11-11 21:02:19,4,15,0
496760523694278_610282325675430,"I find my fraternity's dog more attractive than the majority of women at Cal, though not in a sexual way cause that would be just wrong... you sick bastard. She looks like the sound a beer makes when you first crack it open. Hanging out with her is like when you finally dislodge food that was stuck between your teeth for hours, but lasts the entire time you're with her, not just that moment when you dislodge the food. Her licking my face to wake me up in the morning to take her out to pee is the equivalent of pounding a liter of coconut water after a night of drinking. On particularly cold nights, cuddling with her warms me up like taking a shot after doing a door shift in January. One time, I took a bite of pizza but didn't bite the cheese hard enough so when I pulled the slice away, the cheese didn't separate with the bite and dragged the cheese off the entire slice, effectively leaving me with a piece of dough and marinara sauce; it was awful but then I looked at my dog and it was all better. She's the tits, the cat's meow, cock of Khal Drogo's finest horse, Larry Fitzgerald's hands, Steve Nash's eyes, and my best friend. Well one of my best friends. Probably top 4 or 5.",,status,,2013-11-11 21:02:10,18,0,0
496760523694278_610282279008768,"So I was waiting in line today for some Panda Express when I spot this hotass chick in front of me. At first I didn't notice she was an chick from the back because of that pancake booty, but I see her turn to the side, and dear God, I saw tits that would make Allah himself ban rape in his countries just to get a gander at.

The habibi had to be mine. When she turned around again, I tapped on her shoulder, and I waited a few seconds and nothing. I guess she brushed it off. I tapped her on the back this time (and actually pinched a little bit of her bra HNNNNG), and she turned to the side, looked at me, and quickly faced the other direction. I guess she thought she was feeling things because as she turned around I put myself in an idle position that seemed like I had done nothing and didn't want to attract her attention.

So this time, I finally just grabbed her shoulder and tugged her my way and said, ""Hey what's up, gawjus, you gonna grab the samurai surf and turf? I've been waiting ages for that.""

Ignoring my question, she replied, ""What do you want?""

""I was just asking if you were going to get the samurai surf and turf! I hear it has 20g of protein in 200 calories and it's really nutritious!""

""Oh, no. Bye, I'm next in line.""

""Wait!! Can I get your number?""

Didn't even get a reply from her. Feels bad man. And to make it worse, the loser high school kids behind me were laughing. I don't know if they were laughing at a joke they made or they were laughing at me but regardless it felt awful.",,status,,2013-11-11 21:02:01,4,7,0
496760523694278_610282205675442,"I can't stand the idea of excessively hairy arms wrapping around me. The thought gives me goosebumps unless the person (girl/guy) has something long sleeve on. This is just a personal preference, I'm sure there's plenty of others that don't give a damn however hairy you may be.",,status,,2013-11-11 21:01:50,4,0,0
496760523694278_610282195675443,Do you ever sit on your hand until it's numb and then masturbate and pretend like someone else is doing it?,,status,,2013-11-11 21:01:36,8,3,0
496760523694278_610210789015917,Does anal sex feel similar to when you hold in your poop? Because the latter feels really good,,status,,2013-11-11 16:29:17,5,3,1
496760523694278_610210752349254,"So weird question...how do you know if you're in love? I'm sure this question is a shocker, mainly because this page is all about explicit sexual posts and racist rants, but I'm really curious. Thanks to all the serious answerers...",,status,,2013-11-11 16:29:03,12,11,0
496760523694278_610210715682591,"#45...I met you at TDX the day after Halloween. I'm not sure what you were supposed to be but you had on zebra ears and were incredibly cute. I noticed you were on your way to being drunk and I wanted to approach you, but you were engulfed in a massive group of white/Asian girls. Just as I had summoned the courage to make my way up and say hi, I noticed an Indian guy with his arm around you. Asian girl ---- you were so cute! I remember seeing a random Mexican dude ask you to dance and later when I asked him about you, he said you were floor mates! You live at unit 2...please if you see this post I'd like to take you out for breakfast some time. You don't look super Asian so perhaps we can have some bacon, eggs, and toast? You know...a regular American breakfast. Till then. Stay golden my beautiful Asian.
your white ""lover""",,status,,2013-11-11 16:28:56,0,1,0
496760523694278_610210689015927,"Dear EECS majors,

Please get off your high horse and acknowledge that intelligence doesn't establish one's self worth. If you are going to measure people by their major, then you're an idiot. Once you graduate from Berkeley, find a job, start a family, and start interacting with adults...you will have a hard time fitting you if you say anyone who's not an EECS, engineering, biology, or computer science is below you. Humanity majors are not taking those classes for a grade point average boost. We take those classes simply because they spark our interest and unlike someone of you, we actually have the nerve to reach out and pursue what we LOVE, instead of conforming to society and just doing  a major because it will get us a good job. 

Sincerely,

That one pissed off political science major",,status,,2013-11-11 16:28:51,70,20,1
496760523694278_610209969015999,"Dear roommates who keep borrowing stuff,

We say yes to be nice, please don't keep abusing the privilege. i.e you ask to borrow shampoo? Sure, just don't keep using it till I run out and you then decide to get your own.",,status,,2013-11-11 16:26:44,3,0,1
496760523694278_610209645682698,I take bananas from Crossroads and don't eat them.,,status,,2013-11-11 16:25:27,34,4,0
496760523694278_610209322349397,"I am in love! To the girl with the red hijab on her head ! WOWWWWWW mama you look like princess jasmin, can I be your Aladdin?? Will you be my middle eastern princess? I'm typically not this thirsty but damn your eyes got me in a trance! I will be in Sproul near the fountain every day at 2 wearing a bow tie..please show up!",,status,,2013-11-11 16:24:18,3,4,1
496760523694278_610209112349418,Sometimes when I am shopping for groceries I past by the baby section and pick up some Gerber Puffs Cereal Snack for myself. This shit is fucken delicious!,,status,,2013-11-11 16:23:48,15,3,0
496760523694278_610208989016097,"While walking to my dorm, I overheard a man telling his kids about his college experience. He told them ""hey, you want to know where I lived my freshman year!"" He went through Unit 1, telling his kids how the bathrooms are co-op and it was weird at first, but he got over it. This makes me realize how excited I am to share my college experience with my kids, and show them around Berkeley. I know its a little early to have kids, but think about. Your kids are going to be like wow, my mom or dad went to Berkeley. Your parents probably did that to you, but since my parents never went to college, its going to be a moment that I am looking for.",,status,,2013-11-11 16:23:19,54,1,1
496760523694278_610208962349433,Listening to my shallow-as-fuck floormates talk about all the guys they've hooked up with and all the guys that follow them around like lovesick puppies is killing my ego. Every time I wake up to them talking about some new guy who is in love with them is just another slap in the face and another blow to my already damaged heart.,,status,,2013-11-11 16:23:13,8,1,0
496760523694278_610208569016139,So i hooked up with a professor here at Cal this past summer but i then realized that he would later be my teacher during the fall. so i awkwardly dropped the class after the first week,,status,,2013-11-11 16:22:02,10,1,1
496760523694278_610208525682810,"hit on a girl during lunch today, got rejected.

was looking around crossroads for girls who were showing signs of interest. This one 6/10 heavenly blessed beauty looked at me, i looked at her and she looked away. I thought that was a good sign so I asked if the seat next to her was taken.

She was looking the other way so I asked, ""How's the spaghetti today?"" She replied with, ""Good.""

I said, ""Yeah, I agree, but they could have put more sauce."" She said, ""Yeah.""

Then she slowly started to scoot over but I noticed and asked her what her major was. She said Anthropology. I was waiting for her to ask about me but she never said anything so I said, ""Cool, I'm a Pre-Haas major.""

Few minutes go by, no more talking and she starts to get up and then I ask for her number... she didn't even acknowledge me, grabbed her stuff, and left.

feelsbadman.jpeg",,status,,2013-11-11 16:21:54,15,12,0
496760523694278_610208489016147,"Missy Franklin,

Will you go out with me?",,status,,2013-11-11 16:21:47,23,3,0
496760523694278_610208452349484,"I read post about being happy with what they have because they're privileged. I hadn't thought about it that way, the clean water I have to brush my teeth and the hair serum I use to fix my split ends or the face cream I use as treatment. I just went to the dentist earlier because my tooth hurt and I had a cavity filled to be sent home with pain killers. I couldn't eat solid food so instead I got to drink a smoothie. I keep thinking how lucky I am because of all the things I just listed, even my own extended family outside the Bay Area doesn't have anything past the clean water. So when I think about others out there, they don't even have that, clean water. Just a rant on my thoughts.",,status,,2013-11-11 16:21:35,8,0,0
496760523694278_610208402349489,I saw you that one night at Delta Chi and you caught my eyes. You were funny and nice and truly a gentleman. You had brown hair and you were tall and perfect. I hope next time I can have a logger conversation with you. <3,,status,,2013-11-11 16:21:27,2,1,0
496760523694278_610208365682826,"Haddad Siham, I mean this in the least creepy way possible but I came across your profile today and I think you are gorgeous and you look like a super fun person. I really want to get to know you but I don't know how! Anyways, just wanted to say keep making heads turn beautiful :)",,status,,2013-11-11 16:21:20,6,2,0
